OBJECTID,BUSINESS_ID,SCORE,DATE_,DESCRIPTION,TYPE
31014758,81FEA57E-B44D-A76B-76C75D033F4F4DA8,96,2013/06/10 04:00:00+00,,routine
31014759,495434,96,2013/06/10 04:00:00+00,,routine
31014760,497125,96,2013/06/10 04:00:00+00,,routine
31014761,08BE77F0-BD78-5B44-23A13EBF2F5FB0C4,96,2013/06/11 04:00:00+00,,routine
31014762,503836,96,2013/06/11 04:00:00+00,,routine
31014763,24174549-F688-CC33-B178DFE73F2EC16D,96,2013/06/11 04:00:00+00,,routine
31014764,496442,96,2013/06/12 04:00:00+00,,routine
31014765,BA924BE0-99F4-5DBE-0C963B9FF9B3FA51,96,2013/06/13 04:00:00+00,,routine
31014766,846BAAC1-D6E5-CC32-D51D6162B94A375C,96,2013/06/18 04:00:00+00,,routine
31014767,1342994F-F0D9-139D-9056963F20F4E175,96,2013/06/19 04:00:00+00,,routine
31014768,7EE78167-FF08-9383-B42A58F32B9B7CCB,96,2013/06/19 04:00:00+00,,routine
31014769,126B09EF-76C5-14C1-0924154CCC9CC60A,96,2013/06/20 04:00:00+00,,routine
31014770,00FC2D97-FE0A-549D-150427A6BFD57253,96,2013/06/20 04:00:00+00,,routine
31014771,495622,96,2013/06/20 04:00:00+00,,routine
31014772,527106,96,2013/06/21 04:00:00+00,,routine
31014773,506948,96,2013/06/21 04:00:00+00,,followup
31014774,496931,96,2013/06/24 04:00:00+00,,routine
31014775,508801,96,2013/06/24 04:00:00+00,,routine
31014776,5CAE0190-A79F-C324-73BAE0DA4AE50868,96,2013/06/24 04:00:00+00,,routine
31014777,150FBFCE-54AB-C4FB-3D88A7B500EE179C,95.5,2013/01/25 05:00:00+00,,routine
31014778,763BB91D-D57A-96F3-D84C95C524FC47E9,95.5,2013/01/29 05:00:00+00,,routine
31014779,1355603A-14FD-8BF8-913CA2C79A0B279A,95.5,2013/01/30 05:00:00+00,,routine
31014780,B30A6CCB-3048-9838-6017CF0F450C0D79,95.5,2013/01/30 05:00:00+00,,routine
31014781,504CEB2E-D57C-41B6-96FAAD390C0B8A5D,95.5,2013/02/05 05:00:00+00,,routine
31014782,EB1DFC4A-C55F-4C5E-3522672C8188CF92,95.5,2013/02/07 05:00:00+00,,routine
31014783,499929,95.5,2013/02/11 05:00:00+00,,routine
31014784,950C4FE8-D9B4-FD10-3F9C9ECA1EAFEA76,95.5,2013/02/11 05:00:00+00,,routine
31014785,4E06C818-3048-98E5-1A9F70BF49E2720A,95.5,2013/02/11 05:00:00+00,,routine
31014786,498532,95.5,2013/02/14 05:00:00+00,,routine
31014787,496656,96,2013/10/01 04:00:00+00,,routine
31014788,495350,96,2013/10/03 04:00:00+00,,routine
31014789,1CE25F1E-3048-983B-26012A1A6990A7CA,96,2013/10/08 04:00:00+00,,routine
31014790,501362,94,2013/10/18 04:00:00+00,,routine
31014791,499745,94,2013/10/21 04:00:00+00,,routine
31014792,09064FBA-F51A-70A9-5EF49F9709F54CDC,94,2013/10/23 04:00:00+00,,routine
31014793,D43A58B6-EAC4-5791-73643387029E2F85,94,2013/10/24 04:00:00+00,,routine
31014794,494660,94,2013/10/25 04:00:00+00,,routine
31014795,C0DAAEA6-F514-CAE6-F73E96B6200C3D05,94,2013/10/25 04:00:00+00,,routine
31014796,498535,94,2013/10/30 04:00:00+00,,routine
31014797,CBEEC3EA-D52F-EEFB-BF9E700431A7BFF6,94,2013/10/30 04:00:00+00,,routine
31014798,24174549-F688-CC33-B178DFE73F2EC16D,94,2013/10/30 04:00:00+00,,routine
31014799,501020,94,2013/10/31 04:00:00+00,,routine
31014800,06120DD7-0E13-3205-5876E4A445033F6F,94,2013/11/01 04:00:00+00,,routine
31014801,498155,94,2013/11/04 05:00:00+00,,routine
31014802,65FC3E22-CA15-7793-96E6352B33C5080F,94,2013/11/05 05:00:00+00,,routine
31014803,500142,94,2013/11/07 05:00:00+00,,routine
31014804,E4AA313E-C70F-14D5-C799716D451928B0,94,2013/11/12 05:00:00+00,,routine
31014805,496442,94,2013/11/12 05:00:00+00,,routine
31014806,498181,94,2013/11/14 05:00:00+00,,routine
31014807,501518,94,2013/11/15 05:00:00+00,,routine
31014808,9985A1EC-1496-7241-925B1496DDDB6F6D,94,2013/11/18 05:00:00+00,,routine
31014809,9A6CC56A-DE31-7C97-CD76CC617B922115,94,2013/11/20 05:00:00+00,,routine
31014810,495552,96.5,2013/08/06 04:00:00+00,,routine
31014811,500932,96.5,2013/08/08 04:00:00+00,,routine
31014812,C0B32A45-E19A-40F3-90D44780A841F267,96.5,2013/08/08 04:00:00+00,,routine
31014813,35084DDE-1422-201B-19B9ADD9D3E00A65,96.5,2013/08/13 04:00:00+00,,routine
31014814,90E1CFA6-105E-1364-33FF8D1B15F7EC5D,96.5,2013/08/14 04:00:00+00,,routine
31014815,D4136BD8-BCDB-2738-F5769968708573A1,96.5,2013/08/15 04:00:00+00,,routine
31014816,25F9D1A8-0345-8EDB-BE437A15AA4AB0B9,96.5,2013/08/15 04:00:00+00,,routine
31014817,A43EDFC0-DD3F-E390-03834814C419AF20,96.5,2013/08/19 04:00:00+00,,routine
31014818,499712,96.5,2013/08/27 04:00:00+00,,routine
31014819,F47AEA15-3048-9838-6065589867DF83F8,96.5,2013/08/27 04:00:00+00,,routine
31014820,B530087E-B699-ACE4-584CF7781C012972,96.5,2013/08/27 04:00:00+00,,routine
31014821,3C743624-1422-201B-192538C930AB2ACC,96.5,2013/08/28 04:00:00+00,,routine
31014822,500232,96.5,2013/08/28 04:00:00+00,,routine
31014823,F081F6FD-97F7-5AB9-7D572FED357B19D1,97,2013/01/15 05:00:00+00,,routine
31014824,500789,97,2013/01/16 05:00:00+00,,routine
31014825,189A4B32-BA3C-7BEC-5FA9E3DEC3BCF405,95.5,2013/03/12 04:00:00+00,,routine
31014826,496615,95.5,2013/03/12 04:00:00+00,,routine
31014827,4B7C44B8-D8C6-C6B4-A430786EB1C6474A,95.5,2013/03/12 04:00:00+00,,routine
31014828,66C72A28-E75A-69B8-B2775555339FAD4B,95.5,2013/03/14 04:00:00+00,,routine
31014829,B5B0D715-1737-C3AA-27C7B2AB5924D13F,95.5,2013/03/14 04:00:00+00,,routine
31014830,817E2F7B-5322-1469-E56F75490BB37BEF,95.5,2013/03/18 04:00:00+00,,routine
31014831,1401C278-9748-837E-882812F97DF7DD56,95.5,2013/03/19 04:00:00+00,,routine
31014832,494827,95.5,2013/03/19 04:00:00+00,,routine
31014833,165CCE00-EC65-1522-3527107131974260,95.5,2013/03/20 04:00:00+00,,routine
31014834,498084,95.5,2013/03/20 04:00:00+00,,routine
31014835,501800,95.5,2013/03/20 04:00:00+00,,routine
31014836,11931AC8-6E33-A8E2-B902FFB96B7A6CE9,95.5,2013/03/21 04:00:00+00,,followup
31014837,F37A468C-3048-9933-80873BCFDA230EB8,95.5,2013/03/22 04:00:00+00,,routine
31014838,1DE6FB9E-3048-983B-267D9BECA1ED6162,95.5,2013/03/25 04:00:00+00,,routine
31014839,497261,95.5,2013/03/25 04:00:00+00,,routine
31014840,6BFD8ED4-B7C2-2D6F-49E4F2FEFB48045A,95.5,2013/03/26 04:00:00+00,,routine
31014841,8AB9D76B-07F9-71EE-1437B87A7A68029B,95.5,2013/03/26 04:00:00+00,,routine
31014842,496647,95.5,2013/03/27 04:00:00+00,,routine
31014843,500185,95.5,2013/03/27 04:00:00+00,,routine
31014844,121B4F3B-1289-AA2E-4A2513621F4F6FD8,95.5,2013/03/27 04:00:00+00,,routine
31014845,494996,95.5,2013/03/27 04:00:00+00,,routine
31014846,499844,95.5,2013/03/28 04:00:00+00,,routine
31014847,527215,95.5,2013/04/02 04:00:00+00,,routine
31014848,EF9E158F-E71D-523D-6634D299D2AA2DA0,95.5,2013/04/02 04:00:00+00,,routine
31014849,E9492F8C-3048-98E5-1AA53582E27FCFC1,95.5,2013/04/02 04:00:00+00,,routine
31014850,499810,95.5,2013/04/02 04:00:00+00,,routine
31014851,495612,96.5,2013/01/28 05:00:00+00,,routine
31014852,A4F602AD-C88A-D128-EF3D73F76A6D90FE,96.5,2013/01/29 05:00:00+00,,routine
31014853,528014,96.5,2013/01/30 05:00:00+00,,routine
31014854,A4E63A23-1422-201B-19F2536E72F248C0,96,2013/07/15 04:00:00+00,,routine
31014855,501947,96,2013/07/15 04:00:00+00,,routine
31014856,496841,96,2013/07/15 04:00:00+00,,routine
31014857,7921C4AF-CF6C-9FFD-EDD3A31C45A9BBE0,96,2013/07/16 04:00:00+00,,routine
31014858,495516,96,2013/07/16 04:00:00+00,,routine
31014859,149A846C-CAB7-3886-718AD0604C4D4C34,96,2013/07/16 04:00:00+00,,routine
31014860,5B68390E-FBB0-E44D-EE18BE1AD6AFAC38,96,2013/07/16 04:00:00+00,,routine
31014861,FF4D7743-D606-1EB6-37E2101B262B7CC3,96,2013/07/18 04:00:00+00,,routine
31014862,496314,96,2013/07/22 04:00:00+00,,routine
31014863,501443,96,2013/07/22 04:00:00+00,,routine
31014864,E949D7BA-14B4-8FF9-3762F11A427F464C,96,2013/07/23 04:00:00+00,,routine
31014865,535F091E-F392-B2C7-A85E71348F05B805,96,2013/07/24 04:00:00+00,,routine
31014866,500557,96,2013/07/24 04:00:00+00,,routine
31014867,501632,96,2013/07/25 04:00:00+00,,routine
31014868,496385,96,2013/07/25 04:00:00+00,,routine
31014869,557A640F-F4E5-1FA1-C2C79D8706A0AE46,96,2013/07/26 04:00:00+00,,routine
31014870,9576D3FC-081D-E367-41C717753D699C44,96,2013/07/26 04:00:00+00,,routine
31014871,9544F96C-05EB-1D30-0B16D836D1B1FBAE,96,2013/07/26 04:00:00+00,,routine
31014872,495584,96,2013/07/29 04:00:00+00,,routine
31014873,313A27C7-0212-F222-A47772571A24DAF6,96,2013/07/30 04:00:00+00,,routine
31014874,45E4E098-3048-9933-8051F08A12A17025,96,2013/07/30 04:00:00+00,,routine
31014875,500733,96,2013/07/31 04:00:00+00,,routine
31014876,000D0B7A-3048-98E7-046FBA1DC52B6D55,96,2013/07/31 04:00:00+00,,routine
31014877,DBAFC130-D898-CE0A-3FA105D10DFC7643,96,2013/08/01 04:00:00+00,,routine
31014878,B1ECFDA9-9D7E-F701-1B7F23EE100B83EF,96,2013/08/01 04:00:00+00,,routine
31014879,C0686023-973B-2078-564C8E97B5369054,96,2013/08/02 04:00:00+00,,routine
31014880,498763,96,2013/08/02 04:00:00+00,,routine
31014881,F345BEF2-3048-9838-60C966909846850C,95.5,2013/04/24 04:00:00+00,,routine
31014882,6F11FC86-3048-94EE-9868CE4FD1137E03,95.5,2013/04/26 04:00:00+00,,routine
31014883,C33ED6EF-FC4C-15C6-36207FC1DF89A53A,95.5,2013/05/03 04:00:00+00,,routine
31014884,499614,95.5,2013/05/07 04:00:00+00,,routine
31014885,010EBE88-D265-AB66-7F9392ED1ABEA2FC,95.5,2013/05/10 04:00:00+00,,routine
31014886,AF125C76-E39C-4B8B-62F217061362A39C,95.5,2013/05/10 04:00:00+00,,routine
31014887,501038,95.5,2013/05/10 04:00:00+00,,routine
31014888,B530087E-B699-ACE4-584CF7781C012972,95.5,2013/05/14 04:00:00+00,,routine
31014889,61047990-004C-80CC-A839672FA5AD75F1,95.5,2013/05/17 04:00:00+00,,routine
31014890,0955966E-B707-AD2C-284027D6708858FD,95.5,2013/05/22 04:00:00+00,,routine
31014891,9B42E620-E415-F0F9-DC121151557DC3AD,95.5,2013/05/23 04:00:00+00,,routine
31014892,501890,95.5,2013/05/30 04:00:00+00,,followup
31014893,1261A27C-74C9-58B7-FB57ABED4608E338,95.5,2013/05/31 04:00:00+00,,routine
31014894,504251,95.5,2013/06/04 04:00:00+00,,routine
31014895,FFB7749B-3048-98E7-0406109825927AB8,95.5,2013/06/06 04:00:00+00,,routine
31014896,57EFC210-123D-11A2-8C40138B876C2047,95.5,2013/06/06 04:00:00+00,,routine
31014897,501062,95.5,2013/06/07 04:00:00+00,,routine
31014898,14EC76DE-108B-13A0-CCBFBCE7618B5D9F,95.5,2013/06/07 04:00:00+00,,routine
31014899,494791,95.5,2013/06/11 04:00:00+00,,routine
31014900,B1DD9A31-F701-0EAC-325DA4FE9A673FB7,95.5,2013/06/12 04:00:00+00,,routine
31014901,503780,95.5,2013/06/13 04:00:00+00,,routine
31014902,498761,95.5,2013/06/13 04:00:00+00,,routine
31014903,499685,95.5,2013/06/14 04:00:00+00,,routine
31014904,495820,95.5,2013/06/14 04:00:00+00,,routine
31014905,497133,92.5,2013/03/19 04:00:00+00,,routine
31014906,496700,92.5,2013/03/25 04:00:00+00,,routine
31014907,A9342359-F02F-5E6F-18245DCD2D6AC023,92.5,2013/03/26 04:00:00+00,,routine
31014908,768BBE7B-06A2-A613-25019858E6CE471C,92.5,2013/04/01 04:00:00+00,,routine
31014909,495604,92.5,2013/04/03 04:00:00+00,,routine
31014910,CAE4FA17-D35E-14BD-5ECFA5B61A9EA2BA,92.5,2013/04/08 04:00:00+00,,routine
31014911,102BD5D6-9918-1501-C0F310627A616BAB,92.5,2013/05/06 04:00:00+00,,routine
31014912,495516,92.5,2013/05/07 04:00:00+00,,routine
31014913,17130862-9054-1856-564CBB2C1E08908B,92.5,2013/05/09 04:00:00+00,,routine
31014914,117AA727-1100-178D-CBD6C473451776C6,92.5,2013/05/15 04:00:00+00,,routine
31014915,17A5DDB7-3048-9838-606F8EAF41749C7B,92.5,2013/05/20 04:00:00+00,,routine
31014916,1278E474-5BE8-6D81-E17BD3DD16826553,92.5,2013/05/21 04:00:00+00,,routine
31014917,B5D8B3F1-C348-6E57-CC2046EF3D9E2BAB,92.5,2013/05/21 04:00:00+00,,followup
31014918,0101A22A-D384-15BD-CA44676FD691DEA0,97.5,2013/06/03 04:00:00+00,,routine
31014919,6CB1B780-3048-9838-60C84A03E15A5C00,97.5,2013/06/03 04:00:00+00,,routine
31014920,7DF036C9-112A-688A-99171496017E35F7,97.5,2013/06/04 04:00:00+00,,routine
31014921,CE4ED35A-3048-98E1-5CCDBBC6F51A22A8,97.5,2013/06/04 04:00:00+00,,routine
31014922,02AEBFE0-016D-48A0-929B27B0249E171D,97.5,2013/06/07 04:00:00+00,,routine
31014923,495166,97.5,2013/06/10 04:00:00+00,,routine
31014924,314533A6-B5A4-12E6-D30A43B2E6BEE49D,97.5,2013/06/10 04:00:00+00,,routine
31014925,495302,97.5,2013/06/11 04:00:00+00,,routine
31014926,75BFDC7E-E8CC-3490-B868DAE86D0DE58C,97.5,2013/06/11 04:00:00+00,,routine
31014927,6C064361-FF61-3476-9C44B5A27F2E4B05,97.5,2013/06/12 04:00:00+00,,routine
31014928,6F739131-CB8F-0BC1-044BAB3B2236A132,97.5,2013/06/12 04:00:00+00,,routine
31014929,710A804A-CBC6-9543-9E80D2E749391183,97.5,2013/06/13 04:00:00+00,,routine
31014930,2342BEED-93EE-53F1-39AEFFDAD4817A53,97.5,2013/06/17 04:00:00+00,,routine
31014931,A895103E-C654-E507-09D9DD7A9E985366,97.5,2013/06/17 04:00:00+00,,routine
31014932,500478,97.5,2013/06/19 04:00:00+00,,routine
31014933,6E9A838D-3048-94EE-987F85BF17E4234C,97.5,2013/06/19 04:00:00+00,,routine
31014934,A4E38337-07E0-C302-0DF00B7728E5F5E3,92.5,2013/12/04 05:00:00+00,,routine
31014935,E52ECDD2-D86B-172F-D7E1D0D8462434EE,92.5,2013/12/06 05:00:00+00,,routine
31014936,7AB18105-0B3E-BE80-A8D22BA70F3A8FFB,92.5,2013/12/06 05:00:00+00,,routine
31014937,F21A8F42-9D96-691C-0EB0AA670752DDEC,92.5,2013/12/09 05:00:00+00,,routine
31014938,1396FDA8-1749-1448-B4D48A3C3364F60B,92.5,2013/12/11 05:00:00+00,,routine
31014939,496570,92.5,2013/12/16 05:00:00+00,,routine
31014940,6142B34C-52BA-AC97-C3138582CBAA6E0F,92.5,2013/12/16 05:00:00+00,,routine
31014941,503762,92.5,2013/12/30 05:00:00+00,,routine
31014942,502000,92.5,2014/01/09 05:00:00+00,,routine
31014943,497221,92.5,2014/01/14 05:00:00+00,,routine
31014944,499752,92.5,2014/01/16 05:00:00+00,,routine
31014945,AE7EECC5-0C0E-8E28-F607A6E956B55A05,92.5,2014/01/23 05:00:00+00,,routine
31014946,496647,92.5,2014/01/24 05:00:00+00,,routine
31014947,39B31FB1-0DCE-1B22-C8AD74EBF2BEF3B5,92.5,2014/01/27 05:00:00+00,,routine
31014948,ECDA5175-1A19-D00C-6C9DB90877EBF810,92.5,2014/01/27 05:00:00+00,,routine
31014949,14699CE7-16EA-107F-5785A741541502FF,92.5,2014/01/28 05:00:00+00,,routine
31014950,5761F7C0-E3AC-4B4F-AA8A4ADB538DE933,92.5,2014/01/31 05:00:00+00,,routine
31014951,1261ED73-DBC1-8008-313493D0AD1D67F6,92.5,2014/02/05 05:00:00+00,,routine
31014952,F0CD6012-DC80-1D12-2BEE32C072F60680,92.5,2014/02/11 05:00:00+00,,routine
31014953,A68E18F3-3048-983B-268AF1AB907E2B1D,92.5,2014/02/14 05:00:00+00,,routine
31014954,5076D3EE-9F82-4369-0573AC887EAA0B01,92.5,2014/02/17 05:00:00+00,,routine
31014955,DA2E05F1-E825-5DC9-92E1ABD1EABB435B,92.5,2014/02/19 05:00:00+00,,routine
31014956,4E647208-3048-98E5-1AD916B856B981C7,92.5,2014/02/21 05:00:00+00,,routine
31014957,494684,92.5,2014/02/24 05:00:00+00,,routine
31014958,501323,94.5,2013/12/03 05:00:00+00,,routine
31014959,2AA90F91-DCE6-4A5B-B6712F62C03FC49D,94.5,2013/12/05 05:00:00+00,,routine
31014960,4E3E1D91-3048-98E5-1ABE57C7FD161A17,94.5,2013/12/06 05:00:00+00,,routine
31014961,8412D927-DB92-F65C-948D10386DDAE78C,94.5,2013/12/06 05:00:00+00,,routine
31014962,D3168751-DFF8-F709-0996B96E865CBC0C,94.5,2013/12/10 05:00:00+00,,routine
31014963,11C40812-1060-9D6F-AE04129347F2A7D2,94.5,2013/12/10 05:00:00+00,,routine
31014964,1571CCDA-CB8C-AB12-DEC2D72C2DC76751,94.5,2013/12/12 05:00:00+00,,routine
31014965,501526,94.5,2013/12/12 05:00:00+00,,routine
31014966,201ED96C-A040-DAA7-242024F2925075B5,94.5,2013/12/13 05:00:00+00,,routine
31014967,6660231C-FB2F-A26E-AA052323D5A2AA45,94.5,2013/12/13 05:00:00+00,,routine
31014968,9103E6CB-10BF-14FA-4C45BBD5AAF913B0,94.5,2013/12/13 05:00:00+00,,routine
31014969,496455,94.5,2013/12/16 05:00:00+00,,routine
31014970,1376F467-5F3B-FDED-BEF8FD05579810FD,94.5,2013/12/17 05:00:00+00,,routine
31014971,501657,94.5,2013/12/17 05:00:00+00,,routine
31014972,495484,94.5,2013/12/19 05:00:00+00,,routine
31014973,127318E7-14CF-FBAF-4341170F855920B5,94.5,2013/12/20 05:00:00+00,,routine
31014974,6A80F76C-866A-AC01-E3589A05304736A5,94.5,2013/12/20 05:00:00+00,,routine
31014975,527249,94.5,2013/12/31 05:00:00+00,,routine
31014976,526557,94.5,2014/01/07 05:00:00+00,,routine
31014977,636CA54D-1422-201B-19E76B3D974EEB11,95,2012/10/30 04:00:00+00,,routine
31014978,500769,95,2012/10/31 04:00:00+00,,routine
31014979,17C47290-E28E-E60D-1F80180618D2777F,95,2012/11/01 04:00:00+00,,routine
31014980,494973,95,2012/11/08 05:00:00+00,,routine
31014981,495446,95,2012/11/09 05:00:00+00,,routine
31014982,D0F7B380-0691-E233-062EF55878C492AF,95,2012/11/14 05:00:00+00,,routine
31014983,710602B3-91EB-DBE9-F6318EB1E61357FD,95,2012/11/15 05:00:00+00,,followup
31014984,1261ED73-DBC1-8008-313493D0AD1D67F6,95,2012/11/19 05:00:00+00,,routine
31014985,498176,95,2012/11/21 05:00:00+00,,routine
31014986,499541,95,2012/11/26 05:00:00+00,,routine
31014987,500915,95,2012/11/26 05:00:00+00,,routine
31014988,09064FBA-F51A-70A9-5EF49F9709F54CDC,95,2012/11/30 05:00:00+00,,routine
31014989,494901,95,2012/11/30 05:00:00+00,,routine
31014990,500358,95,2012/11/30 05:00:00+00,,routine
31014991,A62761F8-13CA-1234-00FAE7F8BC690668,95,2012/11/30 05:00:00+00,,routine
31014992,498630,95,2012/12/04 05:00:00+00,,routine
31014993,500727,95,2012/12/05 05:00:00+00,,routine
31014994,495302,95,2012/12/06 05:00:00+00,,routine
31014995,573D06D4-A7C0-FB9E-F715415218852B76,95,2012/12/07 05:00:00+00,,routine
31014996,D120BD74-AE87-0B9A-34D342FFD2CD7070,95,2012/12/10 05:00:00+00,,routine
31014997,504232,95,2012/12/11 05:00:00+00,,routine
31014998,406A4230-A92F-995B-97DEE540BEACB05A,95,2012/12/11 05:00:00+00,,routine
31014999,B85C2CAD-A315-82FC-C44B3535BD0A2BEF,95,2012/12/12 05:00:00+00,,routine
31015000,498724,95,2012/12/13 05:00:00+00,,routine
31015001,3FB66923-9FB3-D174-C82AF6FC2735125A,95,2012/12/17 05:00:00+00,,routine
31015002,497919,95,2012/12/18 05:00:00+00,,routine
31015003,49BAAA6D-3048-94EE-987E0E976E14F47D,95,2012/12/18 05:00:00+00,,routine
31015004,496883,95.5,2013/06/28 04:00:00+00,,routine
31015005,501264,95.5,2013/07/02 04:00:00+00,,routine
31015006,12ED9BCB-D5EB-12F0-E885EF981BC94C01,95.5,2013/07/05 04:00:00+00,,routine
31015007,ACA7C90D-3048-98E5-1AF60F880960EC16,95.5,2013/07/05 04:00:00+00,,routine
31015008,B7107429-91E1-528C-B168766E2757B23F,95.5,2013/07/08 04:00:00+00,,routine
31015009,BADE7454-1422-201B-19E18814F94A4A22,95.5,2013/07/09 04:00:00+00,,routine
31015010,AD6F611C-CABA-98DA-0C0D8D9DA14A3D7D,95.5,2013/07/12 04:00:00+00,,routine
31015011,C355B226-3048-9838-FC8911FA35AB6DA2,95.5,2013/07/12 04:00:00+00,,routine
31015012,506B26DF-F5A3-5F11-179B3649B36109D3,95.5,2013/07/16 04:00:00+00,,routine
31015013,501323,95.5,2013/07/16 04:00:00+00,,routine
31015014,A34DAE70-97C1-382F-3866DC65CA73C43E,95.5,2013/07/18 04:00:00+00,,routine
31015015,498422,95.5,2013/07/22 04:00:00+00,,routine
31015016,15BBE53E-12F4-15D3-A713F364042C9CB2,95.5,2013/07/25 04:00:00+00,,routine
31015017,498672,95.5,2013/07/26 04:00:00+00,,routine
31015018,495438,95.5,2013/07/29 04:00:00+00,,routine
31015019,DF7282C6-1422-201B-19047B248CD58440,95.5,2013/07/29 04:00:00+00,,routine
31015020,496200,95.5,2013/07/30 04:00:00+00,,routine
31015021,500535,95.5,2013/07/30 04:00:00+00,,routine
31015022,B0F532FE-AB09-4B00-D61605D9F2A45851,95.5,2013/07/30 04:00:00+00,,routine
31015023,964C1053-C72F-89E3-F10F76A371097183,95.5,2013/08/01 04:00:00+00,,routine
31015024,497805,96.5,2012/09/13 04:00:00+00,,routine
31015025,497261,96.5,2012/09/17 04:00:00+00,,routine
31015026,A8DF7E30-7D78-150B-04DFD36EA1785790,95,2013/02/04 05:00:00+00,,routine
31015027,A6497D25-E3AD-5C3F-3B47DC757A7F7E1C,95,2013/02/08 05:00:00+00,,routine
31015028,8C566654-CE7A-0FFF-9129FF4B49E60AAA,95,2013/02/11 05:00:00+00,,routine
31015029,506B26DF-F5A3-5F11-179B3649B36109D3,95,2013/02/13 05:00:00+00,,routine
31015030,C03F831F-BEB3-8F19-FB13143FE72C7271,95,2013/02/15 05:00:00+00,,routine
31015031,6ABFDD5F-131F-1770-9961176B5EA12E58,95,2013/02/19 05:00:00+00,,routine
31015032,12903B17-7644-F0F5-407914433970878E,95,2013/02/19 05:00:00+00,,routine
31015033,498037,95,2013/02/19 05:00:00+00,,routine
31015034,9FFA682B-3048-9838-FC2B7D85A64F8C43,95,2013/02/20 05:00:00+00,,routine
31015035,212F0E5A-1422-201B-19234A2B0E037667,95,2013/02/26 05:00:00+00,,routine
31015036,497069,95,2013/02/28 05:00:00+00,,routine
31015037,A8EAB059-06CA-EF88-23A3F3B5DDA89697,95,2013/03/05 05:00:00+00,,routine
31015038,F427AEAE-3048-9838-604F35A4FA3CD48E,95,2013/03/06 05:00:00+00,,routine
31015039,500638,95,2013/03/08 05:00:00+00,,routine
31015040,974C47E4-C3D5-453D-EF90470F84914289,95,2013/03/12 04:00:00+00,,routine
31015041,313A27C7-0212-F222-A47772571A24DAF6,95,2013/03/14 04:00:00+00,,routine
31015042,527889,95,2013/08/29 04:00:00+00,,routine
31015043,497266,95,2013/08/30 04:00:00+00,,routine
31015044,D9CC795E-EC6E-3CE1-B61D85BA6FFD9147,95,2013/08/30 04:00:00+00,,routine
31015045,9FFA682B-3048-9838-FC2B7D85A64F8C43,95,2013/09/05 04:00:00+00,,routine
31015046,496550,93.5,2013/02/19 05:00:00+00,,routine
31015047,495506,93.5,2013/02/25 05:00:00+00,,routine
31015048,085BF69A-3048-983B-2641CA581B73E5BF,93.5,2013/03/05 05:00:00+00,,routine
31015049,496687,93.5,2013/03/06 05:00:00+00,,routine
31015050,4FDD934F-098B-B5D6-8DB979E08154166F,93.5,2013/03/06 05:00:00+00,,routine
31015051,494674,93.5,2013/03/07 05:00:00+00,,routine
31015052,512649,93.5,2013/03/07 05:00:00+00,,routine
31015053,695EA042-900B-1441-6E1F16A503955467,93.5,2013/03/15 04:00:00+00,,routine
31015054,501502,93.5,2013/03/20 04:00:00+00,,routine
31015055,3B69E29D-94F4-B972-396E696B95BE9A80,93.5,2013/03/20 04:00:00+00,,routine
31015056,494874,93.5,2013/03/21 04:00:00+00,,routine
31015057,72584256-B897-4B95-0BC0C34F686A4E5E,93.5,2013/03/25 04:00:00+00,,routine
31015058,504149,93.5,2013/03/27 04:00:00+00,,routine
31015059,FBD2D7AA-0D82-8D5B-52F3906CC67A87DA,94,2014/02/17 05:00:00+00,,routine
31015060,10D20211-F51D-C965-289835667F477C67,94,2014/02/18 05:00:00+00,,routine
31015061,501500,94,2014/02/18 05:00:00+00,,routine
31015062,FD7AB049-88E5-1592-C6F2BBA10323566D,94,2014/02/20 05:00:00+00,,routine
31015063,71FEEBC7-14D8-61EA-BD6A90418372F656,94,2014/02/20 05:00:00+00,,routine
31015064,768BBE7B-06A2-A613-25019858E6CE471C,94,2014/02/20 05:00:00+00,,routine
31015065,496648,94,2014/02/27 05:00:00+00,,routine
31015066,84D22DE6-B0E8-F40C-630E13DA8D19CCF9,94,2014/02/27 05:00:00+00,,routine
31015067,1DA43AF1-3048-983B-26B46AE407CE4F63,94.5,2012/09/06 04:00:00+00,,routine
31015068,314533A6-B5A4-12E6-D30A43B2E6BEE49D,94.5,2012/09/06 04:00:00+00,,routine
31015069,498796,94.5,2012/09/06 04:00:00+00,,routine
31015070,10AAB7A0-568B-ED86-1C7A14F3077A78C9,94.5,2012/09/07 04:00:00+00,,routine
31015071,5CA32AF8-12DC-8A8D-B7F011B81F2412F5,94.5,2012/09/13 04:00:00+00,,routine
31015072,503937,94.5,2012/09/17 04:00:00+00,,routine
31015073,494996,94.5,2012/09/25 04:00:00+00,,routine
31015074,500981,94.5,2012/09/27 04:00:00+00,,routine
31015075,04EDD59D-EE66-E1B1-0B60F2C425C9662E,94.5,2012/10/02 04:00:00+00,,routine
31015076,39B31FB1-0DCE-1B22-C8AD74EBF2BEF3B5,94.5,2012/10/04 04:00:00+00,,routine
31015077,4E647208-3048-98E5-1AD916B856B981C7,94.5,2012/10/09 04:00:00+00,,routine
